,h3_polyfill,CVEGEO,CVE_ENT,CVE_MUN,NOMGEO,per_ocu_tot,denue_tot,ratio,per_ocu_95,ratio_95
6191,8948a221573ffff,19047,19,047,Hidalgo,5,1,0.2,0,0
6192,8948a221507ffff,19047,19,047,Hidalgo,20,4,0.2,0,0
6193,8948a2214b3ffff,19047,19,047,Hidalgo,130,10,0.07692307692307693,0,0
6194,8948a221593ffff,19047,19,047,Hidalgo,185,18,0.0972972972972973,0,0
6195,8948a2206c7ffff,19047,19,047,Hidalgo,10,2,0.2,0,0
6196,8948a221583ffff,19047,19,047,Hidalgo,345,21,0.06086956521739131,0,0
6197,8948a223367ffff,19047,19,047,Hidalgo,115,22,0.19130434782608696,0,0
6198,8948a22313bffff,19047,19,047,Hidalgo,15,3,0.2,0,0
6199,8948a2215d3ffff,19047,19,047,Hidalgo,440,15,0.03409090909090909,0,0
6200,8948a22153bffff,19047,19,047,Hidalgo,5,1,0.2,0,0
6201,8948a223327ffff,19047,19,047,Hidalgo,25,5,0.2,0,0
6202,8948a22326fffff,19047,19,047,Hidalgo,55,5,0.09090909090909091,0,0
6203,8948a220253ffff,19047,19,047,Hidalgo,5,1,0.2,0,0
6204,8948a22337bffff,19047,19,047,Hidalgo,25,5,0.2,0,0
6205,8948a22330bffff,19047,19,047,Hidalgo,60,2,0.03333333333333333,0,0
6206,8948a221493ffff,19047,19,047,Hidalgo,35,6,0.17142857142857143,0,0
6207,8948a22332fffff,19047,19,047,Hidalgo,190,18,0.09473684210526316,0,0
6208,8948a2215dbffff,19047,19,047,Hidalgo,30,5,0.16666666666666666,0,0
6209,8948a221417ffff,19047,19,047,Hidalgo,10,2,0.2,0,0
6210,8948a22332bffff,19047,19,047,Hidalgo,75,15,0.2,0,0
6211,8948a22149bffff,19047,19,047,Hidalgo,20,4,0.2,0,0
6212,8948a22150fffff,19047,19,047,Hidalgo,15,3,0.2,0,0
6213,8948a2215d7ffff,19047,19,047,Hidalgo,625,77,0.1232,0,0
6214,8948a22334fffff,19047,19,047,Hidalgo,75,9,0.12,0,0
6215,8948a22148bffff,19047,19,047,Hidalgo,5,1,0.2,0,0
6216,8948a220643ffff,19047,19,047,Hidalgo,35,7,0.2,0,0
6217,8948a221557ffff,19047,19,047,Hidalgo,15,3,0.2,0,0
6218,8948a2a988fffff,19048,19,048,Santa Catarina,295,10,0.03389830508474576,0,0
6219,8948a20652fffff,19048,19,048,Santa Catarina,85,11,0.12941176470588237,0,0
6220,8948a2a900fffff,19048,19,048,Santa Catarina,20,4,0.2,0,0
6221,8948a2a9267ffff,19048,19,048,Santa Catarina,335,41,0.12238805970149254,0,0
6222,8948a2a9163ffff,19048,19,048,Santa Catarina,815,68,0.0834355828220859,0,0
6223,8948a206133ffff,19048,19,048,Santa Catarina,515,61,0.11844660194174757,0,0
6224,8948a2a92d7ffff,19048,19,048,Santa Catarina,70,3,0.04285714285714286,0,0
6225,8948a2a9da3ffff,19048,19,048,Santa Catarina,10,2,0.2,0,0
6226,8948a2a9063ffff,19048,19,048,Santa Catarina,310,40,0.12903225806451613,0,0
6227,8948a2a9eafffff,19048,19,048,Santa Catarina,20,2,0.1,0,0
6228,8948a2a997bffff,19048,19,048,Santa Catarina,20,4,0.2,0,0
6229,8948a2a924fffff,19048,19,048,Santa Catarina,665,51,0.07669172932330827,0,0
6230,8948a2a902fffff,19048,19,048,Santa Catarina,120,18,0.15,0,0
6231,8948a2a92c3ffff,19048,19,048,Santa Catarina,130,17,0.13076923076923078,0,0
6232,8948a2a989bffff,19048,19,048,Santa Catarina,290,37,0.12758620689655173,0,0
6233,8948a2a92abffff,19048,19,048,Santa Catarina,756,9,0.011904761904761904,0,0
6234,8948a206137ffff,19048,19,048,Santa Catarina,615,61,0.0991869918699187,0,0
6235,8948a206d8bffff,19048,19,048,Santa Catarina,280,52,0.18571428571428572,0,0
6236,8948a2a998fffff,19048,19,048,Santa Catarina,903,3,0.0033222591362126247,0,1
6237,8948a2a9e6bffff,19048,19,048,Santa Catarina,30,1,0.03333333333333333,0,0
6238,8948a2a9c57ffff,19048,19,048,Santa Catarina,90,6,0.06666666666666667,0,0
6239,8948a2a9c33ffff,19048,19,048,Santa Catarina,536,13,0.024253731343283583,0,0
6240,8948a2a9363ffff,19048,19,048,Santa Catarina,630,52,0.08253968253968254,0,0
6241,8948a2a93cbffff,19048,19,048,Santa Catarina,311,3,0.00964630225080386,0,1
6242,8948a2a9e33ffff,19048,19,048,Santa Catarina,135,9,0.06666666666666667,0,0
6243,8948a2a9e0bffff,19048,19,048,Santa Catarina,10,1,0.1,0,0
6244,8948a2a9057ffff,19048,19,048,Santa Catarina,20,4,0.2,0,0
6245,8948a2a9147ffff,19048,19,048,Santa Catarina,950,101,0.10631578947368421,0,0
6246,8948a206ddbffff,19048,19,048,Santa Catarina,65,8,0.12307692307692308,0,0
6247,8948a2a9333ffff,19048,19,048,Santa Catarina,606,7,0.01155115511551155,0,0
6248,8948a206cc3ffff,19048,19,048,Santa Catarina,946,49,0.05179704016913319,0,0
6249,8948a206e93ffff,19048,19,048,Santa Catarina,180,30,0.16666666666666666,0,0
6250,8948a2a9e93ffff,19048,19,048,Santa Catarina,40,3,0.075,0,0
6251,8948a2a9c8fffff,19048,19,048,Santa Catarina,10,1,0.1,0,0
6252,8948a2a9d47ffff,19048,19,048,Santa Catarina,5,1,0.2,0,0
6253,8948a2a9e53ffff,19048,19,048,Santa Catarina,130,2,0.015384615384615385,0,0
6254,8948a20612bffff,19048,19,048,Santa Catarina,530,60,0.11320754716981132,0,0
6255,8948a2a9107ffff,19048,19,048,Santa Catarina,50,9,0.18,0,0
6256,8948a206cabffff,19048,19,048,Santa Catarina,155,24,0.15483870967741936,0,0
6257,8948a2a9943ffff,19048,19,048,Santa Catarina,10,1,0.1,0,0
6258,8948a2a9353ffff,19048,19,048,Santa Catarina,410,9,0.02195121951219512,0,0
6259,8948a206cafffff,19048,19,048,Santa Catarina,75,10,0.13333333333333333,0,0
6260,8948a2a930fffff,19048,19,048,Santa Catarina,180,14,0.07777777777777778,0,0
6261,8948a2a91c7ffff,19048,19,048,Santa Catarina,10,2,0.2,0,0
6262,8948a2a99d3ffff,19048,19,048,Santa Catarina,5,1,0.2,0,0
6263,8948a2a99c3ffff,19048,19,048,Santa Catarina,40,2,0.05,0,0
6264,8948a2a9ec7ffff,19048,19,048,Santa Catarina,680,13,0.01911764705882353,0,0
6265,8948a2061a3ffff,19048,19,048,Santa Catarina,265,28,0.10566037735849057,0,0
6266,8948a206d97ffff,19048,19,048,Santa Catarina,801,24,0.0299625468164794,0,0
6267,8948a2a9d7bffff,19048,19,048,Santa Catarina,10,1,0.1,0,0
6268,8948a2a9c13ffff,19048,19,048,Santa Catarina,50,1,0.02,0,0
6269,8948a2a9807ffff,19048,19,048,Santa Catarina,105,3,0.02857142857142857,0,0
6270,8948a206c4bffff,19048,19,048,Santa Catarina,90,18,0.2,0,0
6271,8948a206d93ffff,19048,19,048,Santa Catarina,425,51,0.12,0,0
6272,8948a2a9323ffff,19048,19,048,Santa Catarina,386,8,0.02072538860103627,0,0
6273,8948a206db7ffff,19048,19,048,Santa Catarina,105,3,0.02857142857142857,0,0
6274,8948a2a9237ffff,19048,19,048,Santa Catarina,185,12,0.06486486486486487,0,0
6275,8948a2a8e4fffff,19048,19,048,Santa Catarina,5,1,0.2,0,0
6276,8948a2a93c7ffff,19048,19,048,Santa Catarina,70,9,0.12857142857142856,0,0
6277,8948a2a904fffff,19048,19,048,Santa Catarina,140,27,0.19285714285714287,0,0
6278,8948a2a9883ffff,19048,19,048,Santa Catarina,250,32,0.128,0,0
6279,8948a2a9113ffff,19048,19,048,Santa Catarina,5,1,0.2,0,0
6280,8948a206c13ffff,19048,19,048,Santa Catarina,360,64,0.17777777777777778,0,0
6281,8948a2a994bffff,19048,19,048,Santa Catarina,30,1,0.03333333333333333,0,0
6282,8948a2a9233ffff,19048,19,048,Santa Catarina,1706,78,0.04572098475967175,1,0
6283,8948a206167ffff,19048,19,048,Santa Catarina,140,28,0.2,0,0
6284,8948a2a9e97ffff,19048,19,048,Santa Catarina,545,15,0.027522935779816515,0,0
6285,8948a2a966fffff,19048,19,048,Santa Catarina,985,50,0.050761421319796954,0,0
6286,8948a2a9ea3ffff,19048,19,048,Santa Catarina,110,3,0.02727272727272727,0,0
6287,8948a206ca3ffff,19048,19,048,Santa Catarina,565,65,0.11504424778761062,0,0
6288,8948a212e53ffff,19048,19,048,Santa Catarina,30,1,0.03333333333333333,0,0
6289,8948a2a9d43ffff,19048,19,048,Santa Catarina,10,2,0.2,0,0
6290,8948a206c43ffff,19048,19,048,Santa Catarina,105,15,0.14285714285714285,0,0
6291,8948a206c73ffff,19048,19,048,Santa Catarina,110,21,0.19090909090909092,0,0
6292,8948a2a921bffff,19048,19,048,Santa Catarina,115,12,0.10434782608695652,0,0
6293,8948a2a926fffff,19048,19,048,Santa Catarina,195,21,0.1076923076923077,0,0
6294,8948a2a93c3ffff,19048,19,048,Santa Catarina,450,15,0.03333333333333333,0,0
6295,8948a2a914fffff,19048,19,048,Santa Catarina,701,17,0.024251069900142655,0,0
6296,8948a2a9173ffff,19048,19,048,Santa Catarina,765,46,0.06013071895424837,0,0
6297,8948a206d13ffff,19048,19,048,Santa Catarina,155,28,0.18064516129032257,0,0
6298,8948a2a917bffff,19048,19,048,Santa Catarina,255,19,0.07450980392156863,0,0
6299,8948a206c1bffff,19048,19,048,Santa Catarina,85,8,0.09411764705882353,0,0
6300,8948a2a9343ffff,19048,19,048,Santa Catarina,1110,18,0.016216216216216217,0,0
6301,8948a2a9d87ffff,19048,19,048,Santa Catarina,5,1,0.2,0,0
6302,8948a206c83ffff,19048,19,048,Santa Catarina,550,66,0.12,0,0
6303,8948a2a92cbffff,19048,19,048,Santa Catarina,280,45,0.16071428571428573,0,0
6304,8948a2a9c43ffff,19048,19,048,Santa Catarina,35,2,0.05714285714285714,0,0
6305,8948a2a98d3ffff,19048,19,048,Santa Catarina,110,7,0.06363636363636363,0,0
6306,8948a206c9bffff,19048,19,048,Santa Catarina,510,66,0.12941176470588237,0,0
6307,8948a2a902bffff,19048,19,048,Santa Catarina,80,15,0.1875,0,0
6308,8948a2a934fffff,19048,19,048,Santa Catarina,460,52,0.11304347826086956,0,0
6309,8948a2a9d6fffff,19048,19,048,Santa Catarina,30,1,0.03333333333333333,0,0
6310,8948a2a9ea7ffff,19048,19,048,Santa Catarina,395,31,0.07848101265822785,0,0
6311,8948a2a9257ffff,19048,19,048,Santa Catarina,345,13,0.03768115942028986,0,0
6312,8948a2a926bffff,19048,19,048,Santa Catarina,361,13,0.036011080332409975,0,0
6313,8948a2a9e9bffff,19048,19,048,Santa Catarina,270,6,0.022222222222222223,0,0
6314,8948a2061abffff,19048,19,048,Santa Catarina,220,25,0.11363636363636363,0,0
6315,8948a2a9ad7ffff,19048,19,048,Santa Catarina,10,1,0.1,0,0
6316,8948a2a9047ffff,19048,19,048,Santa Catarina,521,38,0.07293666026871401,0,0
6317,8948a2a9bafffff,19048,19,048,Santa Catarina,5,1,0.2,0,0
6318,8948a2a8a43ffff,19048,19,048,Santa Catarina,5,1,0.2,0,0
6319,8948a2a9207ffff,19048,19,048,Santa Catarina,1112,12,0.01079136690647482,0,0
6320,8948a206103ffff,19048,19,048,Santa Catarina,315,50,0.15873015873015872,0,0
6321,8948a2a9887ffff,19048,19,048,Santa Catarina,10,2,0.2,0,0
6322,8948a2a93b7ffff,19048,19,048,Santa Catarina,120,5,0.041666666666666664,0,0
6323,8948a206dcbffff,19048,19,048,Santa Catarina,25,4,0.16,0,0
6324,8948a2a9ecfffff,19048,19,048,Santa Catarina,80,5,0.0625,0,0
6325,8948a2a9b37ffff,19048,19,048,Santa Catarina,30,1,0.03333333333333333,0,0
6326,8948a2a934bffff,19048,19,048,Santa Catarina,20,4,0.2,0,0
6327,8948a2a9397ffff,19048,19,048,Santa Catarina,630,61,0.09682539682539683,0,0
6328,8948a2a9377ffff,19048,19,048,Santa Catarina,65,7,0.1076923076923077,0,0
6329,8948a206537ffff,19048,19,048,Santa Catarina,50,10,0.2,0,0
6330,8948a2a913bffff,19048,19,048,Santa Catarina,45,9,0.2,0,0
6331,8948a2a9e47ffff,19048,19,048,Santa Catarina,290,4,0.013793103448275862,0,0
6332,8948a2a910bffff,19048,19,048,Santa Catarina,370,14,0.03783783783783784,0,0
6333,8948a2a9e23ffff,19048,19,048,Santa Catarina,310,4,0.012903225806451613,0,0
6334,8948a206177ffff,19048,19,048,Santa Catarina,350,69,0.19714285714285715,0,0
6335,8948a206c97ffff,19048,19,048,Santa Catarina,55,10,0.18181818181818182,0,0
6336,8948a206cb3ffff,19048,19,048,Santa Catarina,871,89,0.10218140068886337,0,0
6337,8948a2a9823ffff,19048,19,048,Santa Catarina,5,1,0.2,0,0
6338,8948a2a9e63ffff,19048,19,048,Santa Catarina,245,20,0.08163265306122448,0,0
6339,8948a2a916fffff,19048,19,048,Santa Catarina,956,10,0.010460251046025104,0,0
6340,8948a2a924bffff,19048,19,048,Santa Catarina,175,6,0.03428571428571429,0,0
6341,8948a2a911bffff,19048,19,048,Santa Catarina,40,7,0.175,0,0
6342,8948a2a9ad3ffff,19048,19,048,Santa Catarina,75,8,0.10666666666666667,0,0
6343,8948a20610fffff,19048,19,048,Santa Catarina,320,63,0.196875,0,0
6344,8948a2a9043ffff,19048,19,048,Santa Catarina,305,43,0.14098360655737704,0,0
6345,8948a2a9eb3ffff,19048,19,048,Santa Catarina,135,26,0.1925925925925926,0,0
6346,8948a2a9edbffff,19048,19,048,Santa Catarina,1626,62,0.038130381303813035,1,0
6347,8948a2a9027ffff,19048,19,048,Santa Catarina,70,8,0.11428571428571428,0,0
6348,8948a2a9383ffff,19048,19,048,Santa Catarina,245,28,0.11428571428571428,0,0
6349,8948a2a935bffff,19048,19,048,Santa Catarina,565,26,0.04601769911504425,0,0
6350,8948a2a9b8bffff,19048,19,048,Santa Catarina,10,1,0.1,0,0
6351,8948a206ccbffff,19048,19,048,Santa Catarina,240,42,0.175,0,0
6352,8948a2a9d4bffff,19048,19,048,Santa Catarina,616,8,0.012987012987012988,0,0
6353,8948a20652bffff,19048,19,048,Santa Catarina,60,7,0.11666666666666667,0,0
6354,8948a2a98c7ffff,19048,19,048,Santa Catarina,40,8,0.2,0,0
6355,8948a2a9263ffff,19048,19,048,Santa Catarina,1121,48,0.042818911685994644,0,0
6356,8948a2a905bffff,19048,19,048,Santa Catarina,240,40,0.16666666666666666,0,0
6357,8948a206ca7ffff,19048,19,048,Santa Catarina,665,43,0.06466165413533835,0,0
6358,8948a2a936bffff,19048,19,048,Santa Catarina,500,88,0.176,0,0
6359,8948a206d9bffff,19048,19,048,Santa Catarina,485,60,0.12371134020618557,0,0
6360,8948a2a914bffff,19048,19,048,Santa Catarina,1090,88,0.08073394495412844,0,0
6361,8948a2a9a87ffff,19048,19,048,Santa Catarina,250,1,0.004,0,1
6362,8948a2a9203ffff,19048,19,048,Santa Catarina,980,6,0.006122448979591836,0,1
6363,8948a2061a7ffff,19048,19,048,Santa Catarina,730,36,0.049315068493150684,0,0
6364,8948a2a99cfffff,19048,19,048,Santa Catarina,330,6,0.01818181818181818,0,0
6365,8948a206c93ffff,19048,19,048,Santa Catarina,100,20,0.2,0,0
6366,8948a2a92bbffff,19048,19,048,Santa Catarina,1309,10,0.007639419404125287,1,1
6367,8948a2a91abffff,19048,19,048,Santa Catarina,25,5,0.2,0,0
6368,8948a2a93afffff,19048,19,048,Santa Catarina,640,12,0.01875,0,0
6369,8948a206dd3ffff,19048,19,048,Santa Catarina,475,71,0.14947368421052631,0,0
6370,8948a2a9317ffff,19048,19,048,Santa Catarina,260,33,0.12692307692307692,0,0
6371,8948a2a93cfffff,19048,19,048,Santa Catarina,260,2,0.007692307692307693,0,1
6372,8948a2a9373ffff,19048,19,048,Santa Catarina,100,18,0.18,0,0
6373,8948a2a9dafffff,19048,19,048,Santa Catarina,250,1,0.004,0,1
6374,8948a2a9e7bffff,19048,19,048,Santa Catarina,295,4,0.013559322033898305,0,0
6375,8948a2a93d3ffff,19048,19,048,Santa Catarina,765,61,0.07973856209150326,0,0
6376,8948a2a9c23ffff,19048,19,048,Santa Catarina,250,13,0.052,0,0
6377,8948a2a9c4bffff,19048,19,048,Santa Catarina,270,25,0.09259259259259259,0,0
6378,8948a2a826bffff,19048,19,048,Santa Catarina,5,1,0.2,0,0
6379,8948a2a8e03ffff,19048,19,048,Santa Catarina,661,4,0.006051437216338881,0,1
6380,8948a2a906bffff,19048,19,048,Santa Catarina,330,46,0.1393939393939394,0,0
6381,8948a2a9053ffff,19048,19,048,Santa Catarina,75,14,0.18666666666666668,0,0
6382,8948a206567ffff,19048,19,048,Santa Catarina,656,7,0.010670731707317074,0,0
6383,8948a2a9387ffff,19048,19,048,Santa Catarina,430,47,0.10930232558139535,0,0
6384,8948a2a9277ffff,19048,19,048,Santa Catarina,1001,10,0.00999000999000999,0,0
6385,8948a2a91afffff,19048,19,048,Santa Catarina,15,3,0.2,0,0
6386,8948a2a9963ffff,19048,19,048,Santa Catarina,301,1,0.0033222591362126247,0,1
6387,8948a2a910fffff,19048,19,048,Santa Catarina,185,15,0.08108108108108109,0,0
6388,8948a2a9c3bffff,19048,19,048,Santa Catarina,295,4,0.013559322033898305,0,0
6389,8948a2a8e0fffff,19048,19,048,Santa Catarina,100,1,0.01,0,0
6390,8948a2a931bffff,19048,19,048,Santa Catarina,1046,15,0.014340344168260038,0,0
6391,8948a2a936fffff,19048,19,048,Santa Catarina,335,55,0.16417910447761194,0,0
6392,8948a2a939bffff,19048,19,048,Santa Catarina,1236,75,0.06067961165048544,0,0
6393,8948a2a92cfffff,19048,19,048,Santa Catarina,340,57,0.1676470588235294,0,0
6394,8948a206cdbffff,19048,19,048,Santa Catarina,485,71,0.1463917525773196,0,0
6395,8948a2a8327ffff,19048,19,048,Santa Catarina,50,1,0.02,0,0
6396,8948a2a9a93ffff,19048,19,048,Santa Catarina,5,1,0.2,0,0
6397,8948a2a9287ffff,19048,19,048,Santa Catarina,937,13,0.013874066168623266,0,0
6398,8948a2a9bbbffff,19048,19,048,Santa Catarina,10,2,0.2,0,0
6399,8948a2a8337ffff,19048,19,048,Santa Catarina,10,1,0.1,0,0
6400,8948a2a9073ffff,19048,19,048,Santa Catarina,150,19,0.12666666666666668,0,0
6401,8948a2a9d53ffff,19048,19,048,Santa Catarina,5,1,0.2,0,0
6402,8948a2a92a3ffff,19048,19,048,Santa Catarina,160,21,0.13125,0,0
6403,8948a2a9d67ffff,19048,19,048,Santa Catarina,311,2,0.006430868167202572,0,1
6404,8948a2a9d8fffff,19048,19,048,Santa Catarina,60,3,0.05,0,0
6405,8948a2a9837ffff,19048,19,048,Santa Catarina,5,1,0.2,0,0
6406,8948a206cb7ffff,19048,19,048,Santa Catarina,690,61,0.08840579710144927,0,0
6407,8948a206127ffff,19048,19,048,Santa Catarina,365,61,0.16712328767123288,0,0
6408,8948a206cc7ffff,19048,19,048,Santa Catarina,395,49,0.1240506329113924,0,0
6409,8948a2a920bffff,19048,19,048,Santa Catarina,510,4,0.00784313725490196,0,1
6410,8948a2a9297ffff,19048,19,048,Santa Catarina,240,21,0.0875,0,0
6411,8948a2a9997ffff,19048,19,048,Santa Catarina,10,2,0.2,0,0
6412,8948a2a9c27ffff,19048,19,048,Santa Catarina,311,3,0.00964630225080386,0,1
6413,8948a2a9817ffff,19048,19,048,Santa Catarina,10,2,0.2,0,0
6414,8948a2a9077ffff,19048,19,048,Santa Catarina,310,29,0.0935483870967742,0,0
6415,8948a206dc7ffff,19048,19,048,Santa Catarina,315,47,0.1492063492063492,0,0
6416,8948a2a9e8fffff,19048,19,048,Santa Catarina,45,9,0.2,0,0
6417,8948a2a9c73ffff,19048,19,048,Santa Catarina,785,7,0.008917197452229299,0,1
6418,8948a2a912bffff,19048,19,048,Santa Catarina,421,20,0.047505938242280284,0,0
6419,8948a2a928fffff,19048,19,048,Santa Catarina,416,10,0.02403846153846154,0,0
6420,8948a2a92d3ffff,19048,19,048,Santa Catarina,120,4,0.03333333333333333,0,0
6421,8948a2a988bffff,19048,19,048,Santa Catarina,145,26,0.1793103448275862,0,0
6422,8948a2a922bffff,19048,19,048,Santa Catarina,430,13,0.030232558139534883,0,0
6423,8948a2a9607ffff,19048,19,048,Santa Catarina,15,3,0.2,0,0
6424,8948a206dcfffff,19048,19,048,Santa Catarina,95,18,0.18947368421052632,0,0
6425,8948a2a9ccfffff,19048,19,048,Santa Catarina,120,17,0.14166666666666666,0,0
6426,8948a2a9337ffff,19048,19,048,Santa Catarina,570,21,0.03684210526315789,0,0
6427,8948a2a9c07ffff,19048,19,048,Santa Catarina,55,5,0.09090909090909091,0,0
6428,8948a206d83ffff,19048,19,048,Santa Catarina,295,36,0.12203389830508475,0,0
6429,8948a2a9c6fffff,19048,19,048,Santa Catarina,90,9,0.1,0,0
6430,8948a2a9897ffff,19048,19,048,Santa Catarina,60,12,0.2,0,0
6431,8948a206d03ffff,19048,19,048,Santa Catarina,60,12,0.2,0,0
6432,8948a206dc3ffff,19048,19,048,Santa Catarina,95,19,0.2,0,0
6433,8948a2a9b33ffff,19048,19,048,Santa Catarina,150,2,0.013333333333333334,0,0
6434,8948a2a92dbffff,19048,19,048,Santa Catarina,235,21,0.08936170212765958,0,0
6435,8948a2a9153ffff,19048,19,048,Santa Catarina,100,10,0.1,0,0
6436,8948a2a9c63ffff,19048,19,048,Santa Catarina,60,2,0.03333333333333333,0,0
6437,8948a2a9367ffff,19048,19,048,Santa Catarina,555,67,0.12072072072072072,0,0
6438,8948a2a930bffff,19048,19,048,Santa Catarina,100,6,0.06,0,0
6439,8948a2a9283ffff,19048,19,048,Santa Catarina,356,3,0.008426966292134831,0,1
6440,8948a2065afffff,19048,19,048,Santa Catarina,40,2,0.05,0,0
6441,8948a206e97ffff,19048,19,048,Santa Catarina,190,29,0.15263157894736842,0,0
6442,8948a2a9313ffff,19048,19,048,Santa Catarina,290,36,0.12413793103448276,0,0
6443,8948a206197ffff,19048,19,048,Santa Catarina,705,65,0.09219858156028368,0,0
6444,8948a2a938fffff,19048,19,048,Santa Catarina,360,28,0.07777777777777778,0,0
6445,8948a2a9e3bffff,19048,19,048,Santa Catarina,230,15,0.06521739130434782,0,0
6446,8948a2a915bffff,19048,19,048,Santa Catarina,385,35,0.09090909090909091,0,0
6447,8948a2a9813ffff,19048,19,048,Santa Catarina,65,4,0.06153846153846154,0,0
6448,8948a206c5bffff,19048,19,048,Santa Catarina,250,35,0.14,0,0
6449,8948a2a9217ffff,19048,19,048,Santa Catarina,1145,15,0.013100436681222707,0,0
6450,8948a2a9c0fffff,19048,19,048,Santa Catarina,652,6,0.009202453987730062,0,1
6451,8948a2a9b83ffff,19048,19,048,Santa Catarina,125,6,0.048,0,0
6452,8948a2a9e4bffff,19048,19,048,Santa Catarina,410,8,0.01951219512195122,0,0
6453,8948a2a92a7ffff,19048,19,048,Santa Catarina,460,69,0.15,0,0
6454,8948a2a929bffff,19048,19,048,Santa Catarina,40,3,0.075,0,0
6455,8948a2a9c2fffff,19048,19,048,Santa Catarina,70,3,0.04285714285714286,0,0
6456,8948a2a9393ffff,19048,19,048,Santa Catarina,435,27,0.06206896551724138,0,0
6457,8948a206527ffff,19048,19,048,Santa Catarina,385,9,0.023376623376623377,0,0
6458,8948a2a93abffff,19048,19,048,Santa Catarina,415,19,0.04578313253012048,0,0
6459,8948a2a9e6fffff,19048,19,048,Santa Catarina,80,2,0.025,0,0
6460,8948a2a9a8fffff,19048,19,048,Santa Catarina,105,2,0.01904761904761905,0,0
6461,8948a2a9103ffff,19048,19,048,Santa Catarina,50,9,0.18,0,0
6462,8948a2a933bffff,19048,19,048,Santa Catarina,60,10,0.16666666666666666,0,0
6463,8948a2a937bffff,19048,19,048,Santa Catarina,655,62,0.09465648854961832,0,0
6464,8948a2a9ebbffff,19048,19,048,Santa Catarina,60,7,0.11666666666666667,0,0
6465,8948a2a9983ffff,19048,19,048,Santa Catarina,306,2,0.006535947712418301,0,1
6466,8948a2a966bffff,19048,19,048,Santa Catarina,25,4,0.16,0,0
6467,8948a20613bffff,19048,19,048,Santa Catarina,410,64,0.15609756097560976,0,0
6468,8948a2a906fffff,19048,19,048,Santa Catarina,855,68,0.07953216374269007,0,0
6469,8948a2a9cc3ffff,19048,19,048,Santa Catarina,5,1,0.2,0,0
6470,8948a2a9307ffff,19048,19,048,Santa Catarina,870,77,0.08850574712643679,0,0
6471,8948a2a98d7ffff,19048,19,048,Santa Catarina,60,12,0.2,0,0
6472,8948a206c3bffff,19048,19,048,Santa Catarina,5,1,0.2,0,0
6473,8948a2a99dbffff,19048,19,048,Santa Catarina,1377,11,0.007988380537400145,1,1
6474,8948a206123ffff,19048,19,048,Santa Catarina,500,71,0.142,0,0
6475,8948a2a9357ffff,19048,19,048,Santa Catarina,391,8,0.020460358056265986,0,0
6476,8948a2a9cbbffff,19048,19,048,Santa Catarina,80,2,0.025,0,0
6477,8948a206d57ffff,19048,19,048,Santa Catarina,5,1,0.2,0,0
6478,8948a2a9c4fffff,19048,19,048,Santa Catarina,90,18,0.2,0,0
6479,8948a206117ffff,19048,19,048,Santa Catarina,1156,36,0.031141868512110725,0,0
6480,8948a20619bffff,19048,19,048,Santa Catarina,310,22,0.07096774193548387,0,0
6481,8948a2a9893ffff,19048,19,048,Santa Catarina,120,14,0.11666666666666667,0,0
6482,8948a206d53ffff,19048,19,048,Santa Catarina,15,3,0.2,0,0
6483,8948a2a98b7ffff,19048,19,048,Santa Catarina,100,1,0.01,0,0
6484,8948a2a9ac3ffff,19048,19,048,Santa Catarina,756,15,0.01984126984126984,0,0
6485,8948a2a904bffff,19048,19,048,Santa Catarina,385,58,0.15064935064935064,0,0
6486,8948a2a925bffff,19048,19,048,Santa Catarina,590,38,0.06440677966101695,0,0
6487,8948a2a932bffff,19048,19,048,Santa Catarina,260,36,0.13846153846153847,0,0
6488,8948a2a99bbffff,19048,19,048,Santa Catarina,306,2,0.006535947712418301,0,1
6489,8948a206c8fffff,19048,19,048,Santa Catarina,320,57,0.178125,0,0
6490,8948a2a9ec3ffff,19048,19,048,Santa Catarina,1658,13,0.007840772014475271,1,1
6491,8948a2a916bffff,19048,19,048,Santa Catarina,180,13,0.07222222222222222,0,0
6492,8948a2a9247ffff,19048,19,048,Santa Catarina,996,30,0.030120481927710843,0,0
6493,8948a2a98a7ffff,19048,19,048,Santa Catarina,500,2,0.004,0,1
6494,8948a206c8bffff,19048,19,048,Santa Catarina,225,34,0.1511111111111111,0,0
6495,8948a2a9133ffff,19048,19,048,Santa Catarina,165,17,0.10303030303030303,0,0
6496,8948a206d8fffff,19048,19,048,Santa Catarina,120,17,0.14166666666666666,0,0
6497,8948a2a962fffff,19048,19,048,Santa Catarina,35,2,0.05714285714285714,0,0
6498,8948a2a9e8bffff,19048,19,048,Santa Catarina,355,13,0.036619718309859155,0,0
6499,8948a2a927bffff,19048,19,048,Santa Catarina,987,10,0.010131712259371834,0,0
6500,8948a2a9303ffff,19048,19,048,Santa Catarina,1046,30,0.028680688336520075,0,0
6501,8948a2061bbffff,19048,19,048,Santa Catarina,1928,24,0.012448132780082987,1,0
6502,8948a2a9c1bffff,19048,19,048,Santa Catarina,135,6,0.044444444444444446,0,0
6503,8948a2a9e13ffff,19048,19,048,Santa Catarina,265,4,0.01509433962264151,0,0
6504,8948a2a9d5bffff,19048,19,048,Santa Catarina,75,5,0.06666666666666667,0,0
6505,8948a2a922fffff,19048,19,048,Santa Catarina,460,27,0.058695652173913045,0,0
6506,8948a2a9a83ffff,19048,19,048,Santa Catarina,15,2,0.13333333333333333,0,0
